"","player_id","year","bp","bp_converted"
"11103",105902,"2013",58,15
"11104",105902,"2024",36,12
"11105",105902,"2023",23,4
"11106",105902,"2020",29,5
"11107",105902,"2016",43,15
"11108",105902,"2017",9,2
"11109",105902,"2022",53,24
"11110",105902,"2015",63,15
"11111",105902,"2021",NA,NA
"11112",105902,"2018",23,7
"11113",105902,"2024",64,20
"11114",105902,"2012",16,5
"11115",105902,"2013",30,11
"11116",105902,"2012",16,8
"11117",105902,"2020",18,7
"11118",105905,"2020",11,3
"11119",105905,"2020",17,10
"11120",105905,"2021",6,2
"11121",105906,"2009",4,3
"11122",105906,"2019",2,0
"11123",105906,"2019",3,2
"11124",105906,"2010",0,0
"11125",105906,"2013",5,0
"11126",105906,"2024",6,2
"11127",105909,"2013",NA,NA
"11128",105909,"2014",NA,NA
"11129",105909,"2012",NA,NA
"11130",105909,"2015",NA,NA
"11131",105911,"2024",2,1
"11132",105911,"2021",2,2
"11133",105912,"2011",NA,NA
"11134",105912,"2012",NA,NA
"11135",105912,"2009",NA,NA
"11136",105912,"2014",NA,NA
"11137",105912,"2010",NA,NA
"11138",105916,"2017",84,39
"11139",105916,"2017",42,14
"11140",105916,"2020",67,22
"11141",105916,"2011",NA,NA
"11142",105916,"2019",NA,NA
"11143",105916,"2012",NA,NA
"11144",105916,"2010",NA,NA
"11145",105916,"2022",NA,NA
"11146",105916,"2018",241,118
"11147",105916,"2018",NA,NA
"11148",105916,"2021",NA,NA
"11149",105916,"2015",11,5
"11150",105916,"2020",171,76
"11151",105916,"2013",NA,NA
"11152",105916,"2016",30,11
"11153",105916,"2022",94,28
"11154",105916,"2023",188,87
"11155",105916,"2024",78,21
"11156",105916,"2023",NA,NA
"11157",105916,"2021",266,120
"11158",105916,"2015",NA,NA
"11159",105916,"2024",102,54
"11160",105916,"2016",24,15
"11161",105917,"2015",3,0
"11162",105917,"2014",9,3
"11163",105917,"2010",10,1
"11164",105917,"2015",2,2
"11165",105930,"2011",9,5
"11166",105930,"2011",2,0
"11167",105930,"2014",2,0
"11168",105932,"2020",72,17
"11169",105932,"2017",269,110
"11170",105932,"2022",NA,NA
"11171",105932,"2019",122,39
"11172",105932,"2017",128,45
"11173",105932,"2016",58,25
"11174",105932,"2015",37,15
"11175",105932,"2023",17,8
"11176",105932,"2022",108,37
"11177",105932,"2014",8,2
"11178",105932,"2018",275,110
"11179",105932,"2023",16,7
"11180",105932,"2015",45,16
"11181",105932,"2021",NA,NA
"11182",105932,"2016",50,20
"11183",105932,"2019",251,115
"11184",105932,"2020",NA,NA
"11185",105932,"2018",NA,NA
"11186",105933,"2017",13,7
"11187",105933,"2018",12,6
"11188",105933,"2018",3,2
"11189",105933,"2016",12,3
"11190",105933,"2012",NA,NA
"11191",105933,"2021",12,8
"11192",105933,"2021",9,2
"11193",105933,"2020",6,0
"11194",105933,"2019",NA,NA
"11195",105933,"2017",7,0
"11196",105933,"2013",NA,NA
"11197",105933,"2022",NA,NA
"11198",105934,"2014",3,2
"11199",105934,"2014",5,1
"11200",105934,"2015",NA,NA
"11201",105935,"2013",NA,NA
"11202",105935,"2011",NA,NA
"11203",105935,"2012",NA,NA
"11204",105935,"2014",NA,NA
"11205",105935,"2015",NA,NA
"11206",105935,"2018",15,4
"11207",105936,"2019",107,40
"11208",105936,"2017",10,6
"11209",105936,"2012",5,4
"11210",105936,"2012",7,4
"11211",105936,"2013",2,1
"11212",105936,"2010",22,5
"11213",105936,"2021",106,38
"11214",105936,"2023",20,7
"11215",105936,"2010",32,10
"11216",105936,"2021",NA,NA
"11217",105936,"2015",NA,NA
"11218",105936,"2020",62,22
"11219",105936,"2018",136,57
"11220",105936,"2022",59,27
"11221",105936,"2014",10,1
"11222",105936,"2023",52,19
"11223",105936,"2009",7,4
"11224",105936,"2014",NA,NA
"11225",105936,"2018",102,29
"11226",105936,"2016",9,5
"11227",105936,"2017",NA,NA
"11228",105936,"2020",146,70
"11229",105936,"2016",NA,NA
"11230",105936,"2019",292,125
"11231",105936,"2022",143,69
"11232",105938,"2024",6,3
"11233",105941,"2011",0,0
"11234",105943,"2019",7,3
"11235",105943,"2016",7,3
"11236",105943,"2018",8,3
"11237",105943,"2017",6,1
"11238",105943,"2017",11,5
"11239",105943,"2020",21,9
"11240",105943,"2022",4,1
"11241",105943,"2021",9,4
"11242",105943,"2021",20,5
"11243",105943,"2015",3,1
"11244",105946,"2013",NA,NA
"11245",105946,"2012",NA,NA
"11246",105946,"2016",37,23
"11247",105948,"2018",9,6
"11248",105948,"2023",83,32
"11249",105948,"2021",NA,NA
"11250",105948,"2024",77,31
"11251",105948,"2022",137,62
"11252",105948,"2023",78,30
"11253",105948,"2020",58,18
"11254",105948,"2024",81,39
"11255",105948,"2020",64,32
"11256",105948,"2022",108,39
"11257",105948,"2018",2,1
"11258",105948,"2021",162,79
"11259",105952,"2020",3,0
"11260",105952,"2021",25,9
"11261",105952,"2020",34,13
"11262",105952,"2017",77,33
"11263",105952,"2015",23,7
"11264",105952,"2017",90,35
"11265",105952,"2016",66,13
"11266",105952,"2016",64,30
"11267",105952,"2015",7,1
"11268",105952,"2014",9,6
"11269",105952,"2018",9,5
"11270",105952,"2022",0,0
"11271",105952,"2014",5,0
"11272",105954,"2016",16,10
"11273",105954,"2016",19,11
"11274",105954,"2019",0,0
"11275",105954,"2015",NA,NA
"11276",105960,"2017",10,4
"11277",105960,"2009",1,1
"11278",105960,"2018",2,1
"11279",105960,"2017",11,5
"11280",105961,"2013",NA,NA
"11281",105961,"2010",NA,NA
"11282",105961,"2014",NA,NA
"11283",105961,"2018",9,2
"11284",105961,"2012",NA,NA
"11285",105961,"2015",NA,NA
"11286",105961,"2011",NA,NA
"11287",105963,"2017",12,5
"11288",105963,"2017",25,7
"11289",105963,"2019",0,0
"11290",105963,"2015",10,5
"11291",105963,"2015",0,0
"11292",105967,"2013",NA,NA
"11293",105967,"2018",72,37
"11294",105967,"2018",28,10
"11295",105967,"2021",100,42
"11296",105967,"2012",7,1
"11297",105967,"2015",NA,NA
"11298",105967,"2015",12,5
"11299",105967,"2016",32,12
"11300",105967,"2017",116,47
"11301",105967,"2009",NA,NA
"11302",105967,"2016",28,13
"11303",105967,"2022",NA,NA
"11304",105967,"2021",NA,NA
"11305",105967,"2019",NA,NA
"11306",105967,"2022",37,14
"11307",105967,"2014",17,8
"11308",105967,"2019",73,26
"11309",105967,"2017",60,16
"11310",105967,"2020",24,10
"11311",105967,"2014",6,3
"11312",105967,"2020",17,6
"11313",105985,"2023",11,4
"11314",105985,"2023",NA,NA
"11315",105985,"2012",NA,NA
"11316",105985,"2018",22,6
"11317",105985,"2024",3,1
"11318",105985,"2019",NA,NA
"11319",105985,"2024",26,18
"11320",105985,"2017",29,9
"11321",105985,"2021",14,9
"11322",105985,"2015",NA,NA
"11323",105985,"2022",NA,NA
"11324",105985,"2016",9,2
"11325",105985,"2014",NA,NA
"11326",105985,"2013",NA,NA
"11327",105985,"2020",3,3
"11328",105985,"2017",100,48
"11329",105987,"2013",1,1
"11330",105987,"2009",3,0
"11331",105992,"2019",22,10
"11332",105992,"2011",100,32
"11333",105992,"2019",23,7
"11334",105992,"2011",115,54
"11335",105992,"2016",36,14
"11336",105992,"2008",6,4
"11337",105992,"2020",5,3
"11338",105992,"2020",7,3
"11339",105992,"2015",39,17
"11340",105992,"2013",61,33
"11341",105992,"2013",87,22
"11342",105992,"2021",13,1
"11343",105992,"2015",NA,NA
"11344",105992,"2018",NA,NA
"11345",105992,"2014",52,19
"11346",105992,"2014",28,11
"11347",105992,"2017",94,27
"11348",105992,"2012",NA,NA
"11349",105992,"2010",48,13
"11350",105992,"2010",41,14
"11351",105992,"2008",2,2
"11352",105992,"2016",98,40
"11353",105992,"2017",NA,NA
"11354",105992,"2018",90,25
"11355",105999,"2014",8,2
"11356",106000,"2013",NA,NA
"11357",106000,"2022",24,6
"11358",106000,"2022",NA,NA
"11359",106000,"2010",NA,NA
"11360",106000,"2016",153,60
"11361",106000,"2015",NA,NA
"11362",106000,"2017",NA,NA
"11363",106000,"2016",234,116
"11364",106000,"2019",125,50
"11365",106000,"2023",18,8
"11366",106000,"2020",16,6
"11367",106000,"2021",31,15
"11368",106000,"2014",NA,NA
"11369",106000,"2019",NA,NA
"11370",106000,"2021",17,6
"11371",106000,"2015",41,14
"11372",106000,"2023",NA,NA
"11373",106000,"2012",NA,NA
"11374",106000,"2020",55,12
"11375",106000,"2017",155,69
"11376",106000,"2011",NA,NA
"11377",106000,"2018",175,62
"11378",106000,"2024",NA,NA
"11379",106000,"2018",NA,NA
"11380",106005,"2023",45,23
"11381",106005,"2022",48,21
"11382",106005,"2023",NA,NA
"11383",106005,"2022",22,2
"11384",106005,"2019",8,6
"11385",106005,"2021",5,3
"11386",106005,"2018",8,3
"11387",106005,"2015",5,2
"11388",106005,"2018",8,2
"11389",106005,"2024",76,27
"11390",106005,"2024",21,14
"11391",106006,"2016",10,1
"11392",106006,"2010",0,0
"11393",106006,"2013",6,1
"11394",106006,"2017",9,2
"11395",106021,"2019",NA,NA
"11396",106021,"2018",5,5
"11397",106024,"2011",NA,NA
"11398",106024,"2013",NA,NA
"11399",106024,"2009",NA,NA
"11400",106024,"2010",NA,NA
"11401",106026,"2018",65,26
"11402",106026,"2022",1,0
"11403",106026,"2023",0,0
"11404",106026,"2017",NA,NA
"11405",106026,"2022",18,9
"11406",106026,"2011",1,1
"11407",106026,"2016",24,8
"11408",106026,"2017",28,7
"11409",106026,"2010",6,6
"11410",106026,"2013",NA,NA
"11411",106026,"2013",0,0
"11412",106026,"2014",NA,NA
"11413",106026,"2012",NA,NA
"11414",106026,"2010",2,2
"11415",106026,"2015",NA,NA
"11416",106026,"2009",7,1
"11417",106026,"2018",40,20
"11418",106026,"2009",NA,NA
"11419",106026,"2021",7,2
"11420",106031,"2019",3,2
"11421",106032,"2015",12,4
"11422",106032,"2015",4,3
"11423",106032,"2016",5,1
"11424",106032,"2014",25,10
"11425",106032,"2013",25,9
"11426",106032,"2019",1,1
"11427",106033,"2016",1,0
"11428",106033,"2017",4,2
"11429",106033,"2014",NA,NA
"11430",106033,"2015",NA,NA
"11431",106033,"2024",7,3
"11432",106034,"2017",13,0
"11433",106034,"2015",8,1
"11434",106034,"2017",14,5
"11435",106034,"2018",8,4
"11436",106034,"2014",NA,NA
"11437",106034,"2018",3,2
"11438",106034,"2024",9,1
"11439",106034,"2013",NA,NA
"11440",106034,"2024",22,6
"11441",106034,"2019",13,8
"11442",106034,"2022",1,0
"11443",106034,"2021",59,17
"11444",106034,"2020",14,4
"11445",106034,"2019",6,3
"11446",106034,"2021",25,10
"11447",106034,"2020",46,9
"11448",106035,"2017",5,3
"11449",106035,"2013",NA,NA
"11450",106035,"2017",29,9
"11451",106035,"2016",13,6
"11452",106043,"2022",NA,NA
"11453",106043,"2022",370,176
"11454",106043,"2016",165,77
"11455",106043,"2018",379,182
"11456",106043,"2020",266,142
"11457",106043,"2021",NA,NA
"11458",106043,"2018",NA,NA
"11459",106043,"2023",149,68
"11460",106043,"2016",88,41
"11461",106043,"2019",140,46
"11462",106043,"2019",464,208
"11463",106043,"2014",37,17
"11464",106043,"2017",442,208
"11465",106043,"2014",18,10
"11466",106043,"2020",NA,NA
"11467",106043,"2015",NA,NA
"11468",106043,"2013",6,4
"11469",106043,"2024",48,15
"11470",106043,"2013",32,14
"11471",106043,"2023",95,33
"11472",106043,"2015",133,59
"11473",106043,"2017",209,78
"11474",106044,"2016",10,6
"11475",106044,"2017",65,35
"11476",106044,"2022",7,3
"11477",106044,"2018",44,15
"11478",106044,"2017",65,22
"11479",106044,"2021",3,1
"11480",106044,"2016",15,6
"11481",106044,"2018",84,42
"11482",106045,"2024",33,8
"11483",106045,"2010",8,3
"11484",106045,"2017",2,1
"11485",106045,"2015",NA,NA
"11486",106045,"2011",11,6
"11487",106045,"2020",4,3
"11488",106045,"2024",4,2
"11489",106045,"2023",NA,NA
"11490",106045,"2016",63,30
"11491",106045,"2018",66,14
"11492",106045,"2017",13,6
"11493",106045,"2022",53,28
"11494",106045,"2011",9,6
"11495",106045,"2022",77,25
"11496",106045,"2021",72,32
"11497",106045,"2019",100,42
"11498",106045,"2016",85,32
"11499",106045,"2010",13,6
"11500",106045,"2012",39,15
"11501",106045,"2021",54,14
"11502",106045,"2014",22,7
"11503",106045,"2013",43,12
"11504",106045,"2015",73,24
"11505",106045,"2019",95,34
"11506",106045,"2014",31,15
"11507",106045,"2018",86,39
"11508",106045,"2012",26,9
"11509",106045,"2023",13,3
"11510",106045,"2013",55,25
"11511",106053,"2012",3,2
"11512",106053,"2014",5,2
"11513",106053,"2014",4,2
"11514",106057,"2022",6,1
"11515",106058,"2015",NA,NA
"11516",106058,"2016",107,30
"11517",106058,"2011",20,4
"11518",106058,"2011",8,4
"11519",106058,"2014",79,14
"11520",106058,"2022",NA,NA
"11521",106058,"2020",23,9
"11522",106058,"2012",38,18
"11523",106058,"2018",NA,NA
"11524",106058,"2022",57,27
"11525",106058,"2023",15,6
"11526",106058,"2014",163,88
"11527",106058,"2013",52,18
"11528",106058,"2020",28,12
"11529",106058,"2017",NA,NA
"11530",106058,"2016",321,126
"11531",106058,"2019",NA,NA
"11532",106058,"2010",3,2
"11533",106058,"2012",38,7
"11534",106058,"2015",73,31
"11535",106058,"2013",58,33
"11536",106058,"2019",11,6
"11537",106058,"2021",61,28
"11538",106058,"2018",66,30
"11539",106058,"2021",28,8
"11540",106058,"2023",16,4
"11541",106065,"2020",54,14
"11542",106065,"2015",19,8
"11543",106065,"2014",18,6
"11544",106065,"2022",32,7
"11545",106065,"2019",NA,NA
"11546",106065,"2013",5,3
"11547",106065,"2016",35,7
"11548",106065,"2017",11,5
"11549",106065,"2020",101,37
"11550",106065,"2019",107,37
"11551",106065,"2022",53,22
"11552",106065,"2017",24,8
"11553",106065,"2023",83,41
"11554",106065,"2018",113,24
"11555",106065,"2021",135,62
"11556",106065,"2018",NA,NA
"11557",106065,"2021",99,26
"11558",106065,"2023",31,10
"11559",106065,"2016",23,8
"11560",106066,"2014",1,1
"11561",106071,"2019",41,20
"11562",106071,"2021",7,0
"11563",106071,"2017",NA,NA
"11564",106071,"2012",NA,NA
"11565",106071,"2015",NA,NA
"11566",106071,"2016",99,28
"11567",106071,"2021",7,4
"11568",106071,"2014",116,45
"11569",106071,"2016",234,101
"11570",106071,"2019",53,12
"11571",106071,"2009",13,3
"11572",106071,"2018",78,28
"11573",106071,"2010",34,10
"11574",106071,"2018",31,12
"11575",106071,"2010",NA,NA
"11576",106071,"2020",6,1
"11577",106071,"2014",NA,NA
"11578",106071,"2011",NA,NA
"11579",106071,"2017",69,31
"11580",106071,"2013",NA,NA
"11581",106071,"2013",96,25
"11582",106072,"2023",5,2
"11583",106072,"2018",17,10
"11584",106072,"2022",1,1
"11585",106072,"2018",22,10
"11586",106072,"2019",18,8
"11587",106072,"2024",12,3
"11588",106074,"2012",NA,NA
"11589",106075,"2018",66,26
"11590",106075,"2020",8,2
"11591",106075,"2020",27,10
"11592",106075,"2018",26,11
"11593",106075,"2023",21,13
"11594",106075,"2024",36,15
"11595",106075,"2021",38,13
"11596",106075,"2016",49,18
"11597",106075,"2017",30,9
"11598",106075,"2022",20,3
"11599",106075,"2023",NA,NA
"11600",106075,"2021",61,27
"11601",106075,"2019",31,11
"11602",106075,"2024",14,4
"11603",106075,"2022",11,6
"11604",106075,"2016",50,21
"11605",106075,"2017",12,6
"11606",106075,"2019",6,4
"11607",106077,"2012",NA,NA
"11608",106077,"2011",NA,NA
"11609",106078,"2021",NA,NA
"11610",106078,"2014",NA,NA
"11611",106078,"2020",43,18
"11612",106078,"2016",47,23
"11613",106078,"2019",NA,NA
"11614",106078,"2018",30,14
"11615",106078,"2018",5,0
"11616",106078,"2022",43,15
"11617",106078,"2015",NA,NA
"11618",106078,"2019",31,9
"11619",106078,"2017",29,11
"11620",106078,"2024",0,0
"11621",106078,"2020",96,35
"11622",106078,"2023",9,3
"11623",106078,"2013",NA,NA
"11624",106078,"2023",6,1
"11625",106078,"2022",36,14
"11626",106085,"2017",NA,NA
"11627",106085,"2024",1,0
"11628",106090,"2009",0,0
"11629",106093,"2013",16,5
"11630",106093,"2016",0,0
"11631",106093,"2012",12,1
"11632",106099,"2016",3,1
"11633",106099,"2019",29,8
"11634",106099,"2019",59,33
"11635",106099,"2022",3,2
"11636",106099,"2021",56,27
"11637",106099,"2017",1,0
"11638",106099,"2020",66,23
"11639",106099,"2021",123,31
"11640",106099,"2018",13,6
"11641",106099,"2020",72,21
"11642",106099,"2018",27,11
"11643",106100,"2013",NA,NA
"11644",106100,"2014",NA,NA
"11645",106100,"2015",NA,NA
"11646",106100,"2011",NA,NA
"11647",106105,"2013",6,4
"11648",106105,"2014",NA,NA
"11649",106105,"2018",12,4
"11650",106105,"2016",21,9
"11651",106105,"2015",23,9
"11652",106105,"2011",1,0
"11653",106105,"2018",17,3
"11654",106105,"2017",12,3
"11655",106106,"2018",9,2
"11656",106106,"2019",NA,NA
"11657",106106,"2017",0,0
"11658",106106,"2016",7,2
"11659",106106,"2017",25,7
"11660",106109,"2022",15,2
"11661",106109,"2020",11,2
"11662",106109,"2020",36,14
"11663",106109,"2024",29,11
"11664",106109,"2018",36,11
"11665",106109,"2018",7,3
"11666",106109,"2021",60,28
"11667",106109,"2023",5,3
"11668",106109,"2024",15,1
"11669",106109,"2017",15,4
"11670",106109,"2023",13,2
"11671",106109,"2019",17,7
"11672",106109,"2021",25,9
"11673",106109,"2019",37,14
"11674",106109,"2015",4,0
"11675",106110,"2018",13,5
"11676",106110,"2022",1,1
"11677",106110,"2018",6,5
"11678",106110,"2019",3,0
"11679",106110,"2022",9,3
"11680",106110,"2020",14,4
"11681",106110,"2021",1,1
"11682",106120,"2018",10,4
"11683",106120,"2018",18,10
"11684",106121,"2023",85,41
"11685",106121,"2016",78,48
"11686",106121,"2016",101,28
"11687",106121,"2020",28,6
"11688",106121,"2023",87,31
"11689",106121,"2018",95,33
"11690",106121,"2019",89,29
"11691",106121,"2022",99,33
"11692",106121,"2024",59,35
"11693",106121,"2021",NA,NA
"11694",106121,"2021",39,18
"11695",106121,"2024",94,25
"11696",106121,"2022",107,51
"11697",106121,"2017",61,18
"11698",106121,"2017",44,20
"11699",106121,"2019",104,50
"11700",106121,"2018",144,59
"11701",106121,"2015",NA,NA
"11702",106121,"2020",11,3
"11703",106121,"2014",NA,NA
"11704",106121,"2014",20,7
"11705",106136,"2015",NA,NA
"11706",106136,"2014",NA,NA
"11707",106137,"2021",8,1
"11708",106137,"2017",4,3
"11709",106137,"2019",4,2
"11710",106137,"2019",7,4
"11711",106137,"2016",12,5
"11712",106137,"2021",4,4
"11713",106137,"2016",9,4
"11714",106138,"2016",23,8
"11715",106138,"2017",2,0
"11716",106138,"2018",2,1
"11717",106138,"2016",18,7
"11718",106138,"2017",6,3
"11719",106138,"2015",3,0
"11720",106148,"2022",85,49
"11721",106148,"2024",128,38
"11722",106148,"2023",104,32
"11723",106148,"2016",42,20
"11724",106148,"2019",168,88
"11725",106148,"2014",17,8
"11726",106148,"2022",61,28
"11727",106148,"2023",165,79
"11728",106148,"2020",75,33
"11729",106148,"2020",34,10
"11730",106148,"2015",5,4
"11731",106148,"2018",120,50
"11732",106148,"2021",NA,NA
"11733",106148,"2019",99,37
"11734",106148,"2014",29,17
"11735",106148,"2016",47,17
"11736",106148,"2024",231,90
"11737",106148,"2015",8,3
"11738",106148,"2018",76,28
"11739",106148,"2017",10,2
"11740",106148,"2021",118,51
"11741",106148,"2013",7,3
"11742",106148,"2017",18,11
"11743",106150,"2011",NA,NA
"11744",106150,"2020",NA,NA
"11745",106150,"2019",NA,NA
"11746",106150,"2016",17,6
"11747",106150,"2016",23,12
"11748",106150,"2018",6,4
"11749",106150,"2015",NA,NA
"11750",106150,"2017",7,3
"11751",106150,"2018",13,4
"11752",106150,"2012",NA,NA
"11753",106158,"2010",NA,NA
"11754",106158,"2013",NA,NA
"11755",106158,"2012",NA,NA
"11756",106158,"2011",NA,NA
"11757",106162,"2022",18,7
"11758",106162,"2022",32,15
"11759",106165,"2012",NA,NA
"11760",106167,"2016",7,4
"11761",106167,"2016",7,3
"11762",106167,"2024",4,1
"11763",106167,"2017",2,1
"11764",106167,"2018",6,2
"11765",106169,"2013",NA,NA
"11766",106169,"2015",NA,NA
"11767",106169,"2012",NA,NA
"11768",106174,"2023",1,1
"11769",106174,"2021",10,1
"11770",106174,"2022",2,0
"11771",106174,"2016",4,1
"11772",106174,"2018",5,1
"11773",106174,"2015",NA,NA
"11774",106174,"2016",36,17
"11775",106174,"2014",NA,NA
"11776",106175,"2013",NA,NA
"11777",106175,"2017",23,9
"11778",106175,"2015",NA,NA
"11779",106175,"2016",13,3
"11780",106175,"2021",6,2
"11781",106175,"2018",29,13
"11782",106175,"2014",NA,NA
"11783",106175,"2012",NA,NA
"11784",106175,"2016",47,27
"11785",106175,"2018",0,0
"11786",106175,"2017",62,30
"11787",106177,"2018",4,1
"11788",106177,"2018",11,2
"11789",106177,"2023",0,0
"11790",106180,"2017",8,5
"11791",106184,"2011",NA,NA
"11792",106184,"2016",5,3
"11793",106186,"2023",73,44
"11794",106186,"2014",12,6
"11795",106186,"2010",0,0
"11796",106186,"2022",NA,NA
"11797",106186,"2024",8,4
"11798",106186,"2014",7,3
"11799",106186,"2024",29,8
"11800",106186,"2018",48,20
"11801",106186,"2019",10,4
"11802",106186,"2023",59,22
"11803",106186,"2018",14,6
"11804",106186,"2021",5,3
"11805",106186,"2021",5,2
"11806",106187,"2024",18,6
"11807",106187,"2024",4,3
"11808",106187,"2023",2,0
"11809",106194,"2014",NA,NA
"11810",106198,"2019",101,33
"11811",106198,"2012",NA,NA
"11812",106198,"2010",NA,NA
"11813",106198,"2023",40,13
"11814",106198,"2022",39,14
"11815",106198,"2014",NA,NA
"11816",106198,"2024",20,8
"11817",106198,"2020",39,12
"11818",106198,"2021",14,9
"11819",106198,"2022",54,20
"11820",106198,"2023",31,20
"11821",106198,"2019",NA,NA
"11822",106198,"2018",2,0
"11823",106198,"2021",NA,NA
"11824",106198,"2015",NA,NA
"11825",106198,"2017",11,3
"11826",106198,"2020",44,18
"11827",106198,"2024",27,9
"11828",106199,"2012",NA,NA
"11829",106201,"2012",NA,NA
"11830",106201,"2014",NA,NA
"11831",106201,"2013",NA,NA
"11832",106201,"2009",NA,NA
"11833",106203,"2019",2,1
"11834",106207,"2012",NA,NA
"11835",106207,"2015",6,1
"11836",106207,"2014",6,2
"11837",106207,"2011",3,1
"11838",106207,"2013",NA,NA
"11839",106207,"2017",0,0
"11840",106207,"2014",3,2
"11841",106207,"2012",7,5
"11842",106210,"2018",157,58
"11843",106210,"2013",6,5
"11844",106210,"2016",NA,NA
"11845",106210,"2013",NA,NA
"11846",106210,"2017",93,30
"11847",106210,"2016",182,68
